score_id,borrower_id,score,bucket,model_version,feature_name,impact_magnitude,impact_direction,description
a8ebd3d9-444c-41e4-822f-a5daf9ba1470,131ca74d-5a31-4ab6-a4b7-395128e49460,0.2799762,low,v1.0,Age,0.7568789,-,Impact of Age is decreasing risk.
a8ebd3d9-444c-41e4-822f-a5daf9ba1470,131ca74d-5a31-4ab6-a4b7-395128e49460,0.2799762,low,v1.0,MonthsEmployed,0.15783212,+,Impact of MonthsEmployed is increasing risk.
a8ebd3d9-444c-41e4-822f-a5daf9ba1470,131ca74d-5a31-4ab6-a4b7-395128e49460,0.2799762,low,v1.0,LoanAmount,0.14885625,-,Impact of LoanAmount is decreasing risk.
c60ffcd0-7594-496d-b3d1-f63654b7651f,baa03609-9428-4fd7-8fe0-659692916c5a,0.6484793,high,v1.0,Age,0.42431867,+,Impact of Age is increasing risk.
c60ffcd0-7594-496d-b3d1-f63654b7651f,baa03609-9428-4fd7-8fe0-659692916c5a,0.6484793,high,v1.0,LoanAmount,0.3850258,+,Impact of LoanAmount is increasing risk.
c60ffcd0-7594-496d-b3d1-f63654b7651f,baa03609-9428-4fd7-8fe0-659692916c5a,0.6484793,high,v1.0,Income,0.2188943,+,Impact of Income is increasing risk.
ac05b4c3-e25d-493e-9e0a-2d94ca2a4362,625cca5a-b63a-4009-9b1a-3fc01138d886,0.683402,high,v1.0,Income,0.5856029,+,Impact of Income is increasing risk.
ac05b4c3-e25d-493e-9e0a-2d94ca2a4362,625cca5a-b63a-4009-9b1a-3fc01138d886,0.683402,high,v1.0,LoanAmount,0.34987763,+,Impact of LoanAmount is increasing risk.
ac05b4c3-e25d-493e-9e0a-2d94ca2a4362,625cca5a-b63a-4009-9b1a-3fc01138d886,0.683402,high,v1.0,Age,0.28532818,-,Impact of Age is decreasing risk.
d00fdeb5-190b-4ce9-86a9-45cfa04640cc,b5e1da22-3929-41bd-a704-ace54af03719,0.2149152,low,v1.0,InterestRate,0.5179269,-,Impact of InterestRate is decreasing risk.
d00fdeb5-190b-4ce9-86a9-45cfa04640cc,b5e1da22-3929-41bd-a704-ace54af03719,0.2149152,low,v1.0,Age,0.30790788,-,Impact of Age is decreasing risk.
d00fdeb5-190b-4ce9-86a9-45cfa04640cc,b5e1da22-3929-41bd-a704-ace54af03719,0.2149152,low,v1.0,MonthsEmployed,0.2016455,+,Impact of MonthsEmployed is increasing risk.
9597e0c1-f5d3-41d5-9cbc-eec18954cec1,c9607237-bc64-4eba-ba47-e01e203dbd3d,0.21632987,low,v1.0,Age,0.8794655,-,Impact of Age is decreasing risk.
9597e0c1-f5d3-41d5-9cbc-eec18954cec1,c9607237-bc64-4eba-ba47-e01e203dbd3d,0.21632987,low,v1.0,InterestRate,0.5014445,-,Impact of InterestRate is decreasing risk.
9597e0c1-f5d3-41d5-9cbc-eec18954cec1,c9607237-bc64-4eba-ba47-e01e203dbd3d,0.21632987,low,v1.0,Income,0.30277893,-,Impact of Income is decreasing risk.
7b7385ff-02f8-4650-a8ff-e60b1a77e274,78fbd744-6163-4664-b836-de8f313c3cd3,0.15976997,low,v1.0,Age,0.9548491,-,Impact of Age is decreasing risk.
7b7385ff-02f8-4650-a8ff-e60b1a77e274,78fbd744-6163-4664-b836-de8f313c3cd3,0.15976997,low,v1.0,InterestRate,0.49551427,-,Impact of InterestRate is decreasing risk.
7b7385ff-02f8-4650-a8ff-e60b1a77e274,78fbd744-6163-4664-b836-de8f313c3cd3,0.15976997,low,v1.0,Income,0.20326495,-,Impact of Income is decreasing risk.
d873e2c2-8f1c-4062-8dba-87ceb888a1de,63e4e122-aa22-4d08-9fd0-557c1630a2d9,0.15313844,low,v1.0,Age,0.84569854,-,Impact of Age is decreasing risk.
d873e2c2-8f1c-4062-8dba-87ceb888a1de,63e4e122-aa22-4d08-9fd0-557c1630a2d9,0.15313844,low,v1.0,MonthsEmployed,0.38505617,-,Impact of MonthsEmployed is decreasing risk.
d873e2c2-8f1c-4062-8dba-87ceb888a1de,63e4e122-aa22-4d08-9fd0-557c1630a2d9,0.15313844,low,v1.0,Income,0.2770809,-,Impact of Income is decreasing risk.
732cc20d-2a68-41ce-b46c-6dfb9abf6357,a722d1e0-e3fd-43ae-a9f5-6c9cd97b2f6c,0.33701214,medium,v1.0,InterestRate,0.6130628,-,Impact of InterestRate is decreasing risk.
732cc20d-2a68-41ce-b46c-6dfb9abf6357,a722d1e0-e3fd-43ae-a9f5-6c9cd97b2f6c,0.33701214,medium,v1.0,Age,0.19952372,-,Impact of Age is decreasing risk.
732cc20d-2a68-41ce-b46c-6dfb9abf6357,a722d1e0-e3fd-43ae-a9f5-6c9cd97b2f6c,0.33701214,medium,v1.0,MonthsEmployed,0.17365114,+,Impact of MonthsEmployed is increasing risk.
a88851a9-a670-4ef8-99b8-12e908f12923,752516ea-5ac7-4032-88a6-889ec19850a2,0.35481754,medium,v1.0,InterestRate,0.8757528,-,Impact of InterestRate is decreasing risk.
a88851a9-a670-4ef8-99b8-12e908f12923,752516ea-5ac7-4032-88a6-889ec19850a2,0.35481754,medium,v1.0,MonthsEmployed,0.38164937,-,Impact of MonthsEmployed is decreasing risk.
a88851a9-a670-4ef8-99b8-12e908f12923,752516ea-5ac7-4032-88a6-889ec19850a2,0.35481754,medium,v1.0,LoanAmount,0.37981936,+,Impact of LoanAmount is increasing risk.
9ff2a10b-33c7-4977-b28e-c9b78ec7734e,6ea7f580-95ed-44fc-9fc8-347ce3577c87,0.8026271,high,v1.0,Age,0.5666647,+,Impact of Age is increasing risk.
9ff2a10b-33c7-4977-b28e-c9b78ec7734e,6ea7f580-95ed-44fc-9fc8-347ce3577c87,0.8026271,high,v1.0,InterestRate,0.44251326,+,Impact of InterestRate is increasing risk.
9ff2a10b-33c7-4977-b28e-c9b78ec7734e,6ea7f580-95ed-44fc-9fc8-347ce3577c87,0.8026271,high,v1.0,MonthsEmployed,0.41274437,+,Impact of MonthsEmployed is increasing risk.
cf3ca1c3-dfdd-44fe-bbc1-dba5da258c8d,5a10b49a-f6e7-4389-aff7-06b566eed8ba,0.4157451,medium,v1.0,Age,0.5506778,+,Impact of Age is increasing risk.
cf3ca1c3-dfdd-44fe-bbc1-dba5da258c8d,5a10b49a-f6e7-4389-aff7-06b566eed8ba,0.4157451,medium,v1.0,LoanAmount,0.306103,-,Impact of LoanAmount is decreasing risk.
cf3ca1c3-dfdd-44fe-bbc1-dba5da258c8d,5a10b49a-f6e7-4389-aff7-06b566eed8ba,0.4157451,medium,v1.0,EmploymentType_Full-time,0.17737241,-,Impact of EmploymentType_Full-time is decreasing risk.
6c026682-5241-4585-9800-613a516566bc,a40b2824-c01c-470f-af95-e90e5802f06d,0.26302028,low,v1.0,InterestRate,0.56534487,-,Impact of InterestRate is decreasing risk.
6c026682-5241-4585-9800-613a516566bc,a40b2824-c01c-470f-af95-e90e5802f06d,0.26302028,low,v1.0,MonthsEmployed,0.34085917,-,Impact of MonthsEmployed is decreasing risk.
6c026682-5241-4585-9800-613a516566bc,a40b2824-c01c-470f-af95-e90e5802f06d,0.26302028,low,v1.0,Income,0.19383205,-,Impact of Income is decreasing risk.
6605cc1b-45c8-423d-88ec-f9971a29f23d,b3f6508d-a7d2-4159-b9aa-d2a3683bd3ac,0.6722829,high,v1.0,Age,0.60925245,-,Impact of Age is decreasing risk.
6605cc1b-45c8-423d-88ec-f9971a29f23d,b3f6508d-a7d2-4159-b9aa-d2a3683bd3ac,0.6722829,high,v1.0,InterestRate,0.461222,+,Impact of InterestRate is increasing risk.
6605cc1b-45c8-423d-88ec-f9971a29f23d,b3f6508d-a7d2-4159-b9aa-d2a3683bd3ac,0.6722829,high,v1.0,MonthsEmployed,0.3147423,+,Impact of MonthsEmployed is increasing risk.
8994495a-ad4a-4346-a1ad-093af4a7a85f,ac31219e-11c5-4d32-9c07-e1c7456001d6,0.30743223,medium,v1.0,Age,0.8239881,-,Impact of Age is decreasing risk.
8994495a-ad4a-4346-a1ad-093af4a7a85f,ac31219e-11c5-4d32-9c07-e1c7456001d6,0.30743223,medium,v1.0,LoanAmount,0.1790047,+,Impact of LoanAmount is increasing risk.
8994495a-ad4a-4346-a1ad-093af4a7a85f,ac31219e-11c5-4d32-9c07-e1c7456001d6,0.30743223,medium,v1.0,MonthsEmployed,0.17689827,-,Impact of MonthsEmployed is decreasing risk.
8d844cbe-0b6e-4968-b964-8e4c93506d3d,75f8cac3-cf57-42b6-93f4-55451b2879eb,0.36783674,medium,v1.0,LoanAmount,0.5783871,-,Impact of LoanAmount is decreasing risk.
8d844cbe-0b6e-4968-b964-8e4c93506d3d,75f8cac3-cf57-42b6-93f4-55451b2879eb,0.36783674,medium,v1.0,Income,0.5124148,+,Impact of Income is increasing risk.
8d844cbe-0b6e-4968-b964-8e4c93506d3d,75f8cac3-cf57-42b6-93f4-55451b2879eb,0.36783674,medium,v1.0,InterestRate,0.46038112,-,Impact of InterestRate is decreasing risk.
2e17dd45-4d3e-4678-ae8b-76e7220f9d8e,f645ddf7-50e3-4499-9d02-3c54b4b5d5f8,0.55975497,medium,v1.0,Age,0.53585416,+,Impact of Age is increasing risk.
2e17dd45-4d3e-4678-ae8b-76e7220f9d8e,f645ddf7-50e3-4499-9d02-3c54b4b5d5f8,0.55975497,medium,v1.0,MonthsEmployed,0.28931907,+,Impact of MonthsEmployed is increasing risk.
2e17dd45-4d3e-4678-ae8b-76e7220f9d8e,f645ddf7-50e3-4499-9d02-3c54b4b5d5f8,0.55975497,medium,v1.0,LoanAmount,0.2520211,-,Impact of LoanAmount is decreasing risk.
49837b7e-12ce-4e09-a876-1ca4bdec2df1,fa90976f-cd3d-4a54-8650-ef09ba7925a8,0.62052196,high,v1.0,MonthsEmployed,0.40408581,+,Impact of MonthsEmployed is increasing risk.
49837b7e-12ce-4e09-a876-1ca4bdec2df1,fa90976f-cd3d-4a54-8650-ef09ba7925a8,0.62052196,high,v1.0,InterestRate,0.3409656,-,Impact of InterestRate is decreasing risk.
49837b7e-12ce-4e09-a876-1ca4bdec2df1,fa90976f-cd3d-4a54-8650-ef09ba7925a8,0.62052196,high,v1.0,Income,0.24343677,-,Impact of Income is decreasing risk.
eb26105a-f42a-46e3-aa92-06edb1d6f0d1,0d9579ed-36d8-4548-ae71-86b9ad288f45,0.2507729,low,v1.0,Age,0.6889492,-,Impact of Age is decreasing risk.
eb26105a-f42a-46e3-aa92-06edb1d6f0d1,0d9579ed-36d8-4548-ae71-86b9ad288f45,0.2507729,low,v1.0,LoanAmount,0.5353679,-,Impact of LoanAmount is decreasing risk.
eb26105a-f42a-46e3-aa92-06edb1d6f0d1,0d9579ed-36d8-4548-ae71-86b9ad288f45,0.2507729,low,v1.0,InterestRate,0.17373815,-,Impact of InterestRate is decreasing risk.
b8dfce53-4b70-4dcc-9cff-59fffa8dd4cf,41cfde0b-62e3-4d19-b59d-d0fe5dc44699,0.18159361,low,v1.0,Age,0.6216559,-,Impact of Age is decreasing risk.
b8dfce53-4b70-4dcc-9cff-59fffa8dd4cf,41cfde0b-62e3-4d19-b59d-d0fe5dc44699,0.18159361,low,v1.0,MonthsEmployed,0.29410973,-,Impact of MonthsEmployed is decreasing risk.
b8dfce53-4b70-4dcc-9cff-59fffa8dd4cf,41cfde0b-62e3-4d19-b59d-d0fe5dc44699,0.18159361,low,v1.0,LoanAmount,0.21236889,-,Impact of LoanAmount is decreasing risk.
369a17d0-dd5b-4412-a10b-a72bb28acf8f,121f04ad-c65b-464d-9e5f-59943199a25d,0.1806906,low,v1.0,MonthsEmployed,0.577218,-,Impact of MonthsEmployed is decreasing risk.
369a17d0-dd5b-4412-a10b-a72bb28acf8f,121f04ad-c65b-464d-9e5f-59943199a25d,0.1806906,low,v1.0,Income,0.26227188,-,Impact of Income is decreasing risk.
369a17d0-dd5b-4412-a10b-a72bb28acf8f,121f04ad-c65b-464d-9e5f-59943199a25d,0.1806906,low,v1.0,CreditScore,0.20498127,-,Impact of CreditScore is decreasing risk.
3ef8bd4a-42b4-4eea-967c-ff7c365b9017,449f40d8-392d-4907-b994-e312b203a5e1,0.5537943,medium,v1.0,MonthsEmployed,0.48060623,-,Impact of MonthsEmployed is decreasing risk.
3ef8bd4a-42b4-4eea-967c-ff7c365b9017,449f40d8-392d-4907-b994-e312b203a5e1,0.5537943,medium,v1.0,LoanAmount,0.36261564,+,Impact of LoanAmount is increasing risk.
3ef8bd4a-42b4-4eea-967c-ff7c365b9017,449f40d8-392d-4907-b994-e312b203a5e1,0.5537943,medium,v1.0,Income,0.35291106,+,Impact of Income is increasing risk.
4f88fc42-71d2-421a-bb17-042ec62b22fd,17b62747-5be8-4212-8e07-fe74aa9db46a,0.42024025,medium,v1.0,Income,0.2736626,-,Impact of Income is decreasing risk.
4f88fc42-71d2-421a-bb17-042ec62b22fd,17b62747-5be8-4212-8e07-fe74aa9db46a,0.42024025,medium,v1.0,InterestRate,0.27174893,-,Impact of InterestRate is decreasing risk.
4f88fc42-71d2-421a-bb17-042ec62b22fd,17b62747-5be8-4212-8e07-fe74aa9db46a,0.42024025,medium,v1.0,MonthsEmployed,0.19199838,+,Impact of MonthsEmployed is increasing risk.
f69baacd-c267-4abc-b66a-fcf0f13bde4e,ddd1105c-bef0-4ea2-9573-0541e94803dc,0.33103675,medium,v1.0,InterestRate,0.59664685,-,Impact of InterestRate is decreasing risk.
f69baacd-c267-4abc-b66a-fcf0f13bde4e,ddd1105c-bef0-4ea2-9573-0541e94803dc,0.33103675,medium,v1.0,MonthsEmployed,0.43468094,-,Impact of MonthsEmployed is decreasing risk.
f69baacd-c267-4abc-b66a-fcf0f13bde4e,ddd1105c-bef0-4ea2-9573-0541e94803dc,0.33103675,medium,v1.0,Education_High School,0.12266289,+,Impact of Education_High School is increasing risk.
420801b3-664a-46a1-9f0b-112defe77c4f,f6946a21-fb36-4d8d-a3c7-f5ef34804071,0.8608012,critical,v1.0,Income,0.64341795,+,Impact of Income is increasing risk.
420801b3-664a-46a1-9f0b-112defe77c4f,f6946a21-fb36-4d8d-a3c7-f5ef34804071,0.8608012,critical,v1.0,InterestRate,0.49548587,+,Impact of InterestRate is increasing risk.
420801b3-664a-46a1-9f0b-112defe77c4f,f6946a21-fb36-4d8d-a3c7-f5ef34804071,0.8608012,critical,v1.0,MonthsEmployed,0.3773965,+,Impact of MonthsEmployed is increasing risk.
973db770-ba92-4350-bec5-432349d7d40f,e79c927b-b9a6-41e8-ba50-b7f38430af30,0.34600365,medium,v1.0,InterestRate,0.7899869,-,Impact of InterestRate is decreasing risk.
973db770-ba92-4350-bec5-432349d7d40f,e79c927b-b9a6-41e8-ba50-b7f38430af30,0.34600365,medium,v1.0,LoanAmount,0.5793936,-,Impact of LoanAmount is decreasing risk.
973db770-ba92-4350-bec5-432349d7d40f,e79c927b-b9a6-41e8-ba50-b7f38430af30,0.34600365,medium,v1.0,Income,0.48702782,+,Impact of Income is increasing risk.
9ecf50f2-5a49-4c08-ad8a-567a027e25df,29289283-13c6-415b-8915-53a93a0f7503,0.6316372,high,v1.0,Age,0.72349733,+,Impact of Age is increasing risk.
9ecf50f2-5a49-4c08-ad8a-567a027e25df,29289283-13c6-415b-8915-53a93a0f7503,0.6316372,high,v1.0,InterestRate,0.4068866,+,Impact of InterestRate is increasing risk.
9ecf50f2-5a49-4c08-ad8a-567a027e25df,29289283-13c6-415b-8915-53a93a0f7503,0.6316372,high,v1.0,Income,0.24325934,-,Impact of Income is decreasing risk.
9836371b-929e-4957-af24-22ba3b09beb1,17a65c34-5fe0-4693-8835-a08afdf62536,0.10768845,low,v1.0,Age,0.90567976,-,Impact of Age is decreasing risk.
9836371b-929e-4957-af24-22ba3b09beb1,17a65c34-5fe0-4693-8835-a08afdf62536,0.10768845,low,v1.0,InterestRate,0.41310522,-,Impact of InterestRate is decreasing risk.
9836371b-929e-4957-af24-22ba3b09beb1,17a65c34-5fe0-4693-8835-a08afdf62536,0.10768845,low,v1.0,Income,0.32093346,-,Impact of Income is decreasing risk.
a4373cef-9e73-4430-9895-b18483356859,5a5964e6-b541-4961-9911-37b6cfd2f6ed,0.6977852,high,v1.0,Age,0.6543441,+,Impact of Age is increasing risk.
a4373cef-9e73-4430-9895-b18483356859,5a5964e6-b541-4961-9911-37b6cfd2f6ed,0.6977852,high,v1.0,MonthsEmployed,0.14212751,+,Impact of MonthsEmployed is increasing risk.
a4373cef-9e73-4430-9895-b18483356859,5a5964e6-b541-4961-9911-37b6cfd2f6ed,0.6977852,high,v1.0,LoanAmount,0.119329065,+,Impact of LoanAmount is increasing risk.
f7fef301-0f7a-4b8f-9617-8f5ca6ced11f,0478732d-3357-45cd-a5a1-bf342aa5a19d,0.48738453,medium,v1.0,LoanAmount,0.43371236,+,Impact of LoanAmount is increasing risk.
f7fef301-0f7a-4b8f-9617-8f5ca6ced11f,0478732d-3357-45cd-a5a1-bf342aa5a19d,0.48738453,medium,v1.0,MonthsEmployed,0.43158418,-,Impact of MonthsEmployed is decreasing risk.
f7fef301-0f7a-4b8f-9617-8f5ca6ced11f,0478732d-3357-45cd-a5a1-bf342aa5a19d,0.48738453,medium,v1.0,InterestRate,0.3339084,-,Impact of InterestRate is decreasing risk.
94ac7d74-51e0-490a-a9de-6426ec5b2830,fba04398-4268-4e34-a72a-4b9b44aa8d59,0.42990586,medium,v1.0,InterestRate,0.8654464,-,Impact of InterestRate is decreasing risk.
94ac7d74-51e0-490a-a9de-6426ec5b2830,fba04398-4268-4e34-a72a-4b9b44aa8d59,0.42990586,medium,v1.0,Age,0.35909468,+,Impact of Age is increasing risk.
94ac7d74-51e0-490a-a9de-6426ec5b2830,fba04398-4268-4e34-a72a-4b9b44aa8d59,0.42990586,medium,v1.0,CreditScore,0.1419581,+,Impact of CreditScore is increasing risk.
5ed064ce-f8f0-4449-8619-ba781aded0a0,10ddb304-18a3-4b26-8bf2-359124f92f52,0.16242723,low,v1.0,Age,0.73944694,-,Impact of Age is decreasing risk.
5ed064ce-f8f0-4449-8619-ba781aded0a0,10ddb304-18a3-4b26-8bf2-359124f92f52,0.16242723,low,v1.0,InterestRate,0.72951365,-,Impact of InterestRate is decreasing risk.
5ed064ce-f8f0-4449-8619-ba781aded0a0,10ddb304-18a3-4b26-8bf2-359124f92f52,0.16242723,low,v1.0,LoanAmount,0.37957627,+,Impact of LoanAmount is increasing risk.
b8823e45-8043-4d95-a08f-3df433172822,952026de-f665-45e3-933d-2d17b8db2239,0.49912155,medium,v1.0,Age,0.51777834,+,Impact of Age is increasing risk.
b8823e45-8043-4d95-a08f-3df433172822,952026de-f665-45e3-933d-2d17b8db2239,0.49912155,medium,v1.0,InterestRate,0.339105,-,Impact of InterestRate is decreasing risk.
b8823e45-8043-4d95-a08f-3df433172822,952026de-f665-45e3-933d-2d17b8db2239,0.49912155,medium,v1.0,LoanAmount,0.30646545,+,Impact of LoanAmount is increasing risk.
3f733d57-df6e-46ce-acef-767a8f738f53,8822144e-8c56-49fb-9b1e-6b1dfe33b94f,0.29891792,low,v1.0,Age,0.8583594,-,Impact of Age is decreasing risk.
3f733d57-df6e-46ce-acef-767a8f738f53,8822144e-8c56-49fb-9b1e-6b1dfe33b94f,0.29891792,low,v1.0,MonthsEmployed,0.44646785,-,Impact of MonthsEmployed is decreasing risk.
3f733d57-df6e-46ce-acef-767a8f738f53,8822144e-8c56-49fb-9b1e-6b1dfe33b94f,0.29891792,low,v1.0,Income,0.33617258,-,Impact of Income is decreasing risk.
21c60c8b-2e74-47b9-b94c-a1c78db6d84a,61a95dbd-5528-4fa9-b9ce-e33bad6252f5,0.25740007,low,v1.0,InterestRate,0.37389353,-,Impact of InterestRate is decreasing risk.
21c60c8b-2e74-47b9-b94c-a1c78db6d84a,61a95dbd-5528-4fa9-b9ce-e33bad6252f5,0.25740007,low,v1.0,LoanAmount,0.3572095,-,Impact of LoanAmount is decreasing risk.
21c60c8b-2e74-47b9-b94c-a1c78db6d84a,61a95dbd-5528-4fa9-b9ce-e33bad6252f5,0.25740007,low,v1.0,MonthsEmployed,0.31705037,+,Impact of MonthsEmployed is increasing risk.
fa49b56c-8a44-4b6a-b76e-e33920f0b052,4ce22e13-9c83-439c-ae80-459aa01e7823,0.68542093,high,v1.0,Income,0.969355,+,Impact of Income is increasing risk.
fa49b56c-8a44-4b6a-b76e-e33920f0b052,4ce22e13-9c83-439c-ae80-459aa01e7823,0.68542093,high,v1.0,Age,0.7425822,+,Impact of Age is increasing risk.
fa49b56c-8a44-4b6a-b76e-e33920f0b052,4ce22e13-9c83-439c-ae80-459aa01e7823,0.68542093,high,v1.0,InterestRate,0.4466042,-,Impact of InterestRate is decreasing risk.
eccf7533-e174-4a90-bebf-3cebffda9445,7e9f64a3-f0f4-476c-9d42-081e1dbbb202,0.61472905,high,v1.0,Age,0.6107091,+,Impact of Age is increasing risk.
eccf7533-e174-4a90-bebf-3cebffda9445,7e9f64a3-f0f4-476c-9d42-081e1dbbb202,0.61472905,high,v1.0,LoanAmount,0.32992733,+,Impact of LoanAmount is increasing risk.
eccf7533-e174-4a90-bebf-3cebffda9445,7e9f64a3-f0f4-476c-9d42-081e1dbbb202,0.61472905,high,v1.0,InterestRate,0.31351742,-,Impact of InterestRate is decreasing risk.
356f37e3-9923-46c1-a611-fb6ad789ecf8,2e7a9acc-ff63-40c4-b598-a1ce6cd44989,0.27279738,low,v1.0,LoanAmount,0.54900265,-,Impact of LoanAmount is decreasing risk.
356f37e3-9923-46c1-a611-fb6ad789ecf8,2e7a9acc-ff63-40c4-b598-a1ce6cd44989,0.27279738,low,v1.0,Age,0.4424784,-,Impact of Age is decreasing risk.
356f37e3-9923-46c1-a611-fb6ad789ecf8,2e7a9acc-ff63-40c4-b598-a1ce6cd44989,0.27279738,low,v1.0,Income,0.29200652,+,Impact of Income is increasing risk.
53660819-b28b-498c-a4da-b69d818f6f40,118e4ad9-11fd-4009-8917-6a4b6c1d3ced,0.45089996,medium,v1.0,MonthsEmployed,0.3714569,+,Impact of MonthsEmployed is increasing risk.
53660819-b28b-498c-a4da-b69d818f6f40,118e4ad9-11fd-4009-8917-6a4b6c1d3ced,0.45089996,medium,v1.0,Income,0.211007,-,Impact of Income is decreasing risk.
53660819-b28b-498c-a4da-b69d818f6f40,118e4ad9-11fd-4009-8917-6a4b6c1d3ced,0.45089996,medium,v1.0,EmploymentType_Full-time,0.17225723,-,Impact of EmploymentType_Full-time is decreasing risk.
bcf5a5d9-eeaf-4640-837a-9045308a0dd4,3a314616-3e53-4000-8714-eaf29257e5b7,0.3253868,medium,v1.0,MonthsEmployed,0.538604,-,Impact of MonthsEmployed is decreasing risk.
bcf5a5d9-eeaf-4640-837a-9045308a0dd4,3a314616-3e53-4000-8714-eaf29257e5b7,0.3253868,medium,v1.0,Age,0.5238841,+,Impact of Age is increasing risk.
bcf5a5d9-eeaf-4640-837a-9045308a0dd4,3a314616-3e53-4000-8714-eaf29257e5b7,0.3253868,medium,v1.0,Income,0.21433552,-,Impact of Income is decreasing risk.
b1a520a8-732f-4554-b42f-8a6749c9fad0,63a88e9b-6836-4ca5-9b33-2f045bab21dc,0.17434107,low,v1.0,InterestRate,0.6341927,-,Impact of InterestRate is decreasing risk.
b1a520a8-732f-4554-b42f-8a6749c9fad0,63a88e9b-6836-4ca5-9b33-2f045bab21dc,0.17434107,low,v1.0,MonthsEmployed,0.39181423,-,Impact of MonthsEmployed is decreasing risk.
b1a520a8-732f-4554-b42f-8a6749c9fad0,63a88e9b-6836-4ca5-9b33-2f045bab21dc,0.17434107,low,v1.0,LoanAmount,0.2566091,-,Impact of LoanAmount is decreasing risk.
9bf2869b-4e0d-43f4-8675-d7916fa8a3e0,4534e8a5-a690-4d95-9c7e-b1ec359a136d,0.590423,medium,v1.0,InterestRate,0.44263434,+,Impact of InterestRate is increasing risk.
9bf2869b-4e0d-43f4-8675-d7916fa8a3e0,4534e8a5-a690-4d95-9c7e-b1ec359a136d,0.590423,medium,v1.0,MonthsEmployed,0.33909276,-,Impact of MonthsEmployed is decreasing risk.
9bf2869b-4e0d-43f4-8675-d7916fa8a3e0,4534e8a5-a690-4d95-9c7e-b1ec359a136d,0.590423,medium,v1.0,Age,0.2455376,+,Impact of Age is increasing risk.
854b76f0-5068-4d3e-ae05-32cc512020ef,37bbe1de-f0d7-4a53-a2d5-c063c14d2568,0.2656478,low,v1.0,Age,0.59358317,-,Impact of Age is decreasing risk.
854b76f0-5068-4d3e-ae05-32cc512020ef,37bbe1de-f0d7-4a53-a2d5-c063c14d2568,0.2656478,low,v1.0,MonthsEmployed,0.5068211,-,Impact of MonthsEmployed is decreasing risk.
854b76f0-5068-4d3e-ae05-32cc512020ef,37bbe1de-f0d7-4a53-a2d5-c063c14d2568,0.2656478,low,v1.0,InterestRate,0.36364016,+,Impact of InterestRate is increasing risk.
c94f05eb-8233-4780-a4a0-ca8b14478e98,33dfb646-1f52-4a4f-a9be-9e990033921e,0.6109961,high,v1.0,Age,0.51863176,-,Impact of Age is decreasing risk.
c94f05eb-8233-4780-a4a0-ca8b14478e98,33dfb646-1f52-4a4f-a9be-9e990033921e,0.6109961,high,v1.0,InterestRate,0.5123223,+,Impact of InterestRate is increasing risk.
c94f05eb-8233-4780-a4a0-ca8b14478e98,33dfb646-1f52-4a4f-a9be-9e990033921e,0.6109961,high,v1.0,MonthsEmployed,0.4375722,+,Impact of MonthsEmployed is increasing risk.
1a7acf85-0559-46f9-8052-5f6115857154,dc2d450d-ae05-46bb-a60d-a357459c0532,0.3049162,medium,v1.0,Age,1.0295703,-,Impact of Age is decreasing risk.
1a7acf85-0559-46f9-8052-5f6115857154,dc2d450d-ae05-46bb-a60d-a357459c0532,0.3049162,medium,v1.0,InterestRate,0.4240035,+,Impact of InterestRate is increasing risk.
1a7acf85-0559-46f9-8052-5f6115857154,dc2d450d-ae05-46bb-a60d-a357459c0532,0.3049162,medium,v1.0,Income,0.35150138,-,Impact of Income is decreasing risk.
c3a694de-d39b-4d47-83d0-4e638bb36b40,14fe11a9-1e5d-4475-b02a-9c5ce5bc499e,0.19809866,low,v1.0,InterestRate,0.54012394,-,Impact of InterestRate is decreasing risk.
c3a694de-d39b-4d47-83d0-4e638bb36b40,14fe11a9-1e5d-4475-b02a-9c5ce5bc499e,0.19809866,low,v1.0,MonthsEmployed,0.29944453,-,Impact of MonthsEmployed is decreasing risk.
c3a694de-d39b-4d47-83d0-4e638bb36b40,14fe11a9-1e5d-4475-b02a-9c5ce5bc499e,0.19809866,low,v1.0,LoanAmount,0.19630973,-,Impact of LoanAmount is decreasing risk.
e68bb5af-ca81-4690-9db7-6f5618ecb19c,e2f5b898-c52b-4809-a269-0d6cca3c77d8,0.42732102,medium,v1.0,InterestRate,0.572937,-,Impact of InterestRate is decreasing risk.
e68bb5af-ca81-4690-9db7-6f5618ecb19c,e2f5b898-c52b-4809-a269-0d6cca3c77d8,0.42732102,medium,v1.0,Age,0.38931316,+,Impact of Age is increasing risk.
e68bb5af-ca81-4690-9db7-6f5618ecb19c,e2f5b898-c52b-4809-a269-0d6cca3c77d8,0.42732102,medium,v1.0,Income,0.18905355,-,Impact of Income is decreasing risk.
0f8205ee-cf4e-4376-a6e8-57f1151b1275,7b549f9f-999b-4815-9213-e69a01ee27da,0.6616248,high,v1.0,Age,0.47507867,+,Impact of Age is increasing risk.
0f8205ee-cf4e-4376-a6e8-57f1151b1275,7b549f9f-999b-4815-9213-e69a01ee27da,0.6616248,high,v1.0,MonthsEmployed,0.39080167,-,Impact of MonthsEmployed is decreasing risk.
0f8205ee-cf4e-4376-a6e8-57f1151b1275,7b549f9f-999b-4815-9213-e69a01ee27da,0.6616248,high,v1.0,InterestRate,0.21121089,+,Impact of InterestRate is increasing risk.
